id_documento;tipo_documento;folio;id_cliente;id_vendedor;id_condicion;linea_negocio;fecha_emision;fecha_vencimiento;moneda;monto_neto;monto_iva;monto_total;estado_sii;centro_costo
DOC-2025-02371;FEX;50733;CL0032;V002;CP120;EXPORTACION;2025-10-07;2026-02-04;USD;132974.84;0;132974.84;ACEPTADO;PLANTA_CORONEL
DOC-2025-02516;FAC;101513;CL0180;V006;CP45;FOODSERVICE;2025-10-07;2025-11-21;CLP;1655107;314470;1969577;ACEPTADO;PLANTA_CORONEL
DOC-2025-02684;FAC;101667;CL0209;V006;CP30;FOODSERVICE;2025-10-07;2025-11-06;CLP;7097817;1348585;8446402;ACEPTADO;PLANTA_CORONEL
DOC-2025-02964;FAC;101928;CL0178;V008;CP45;FOODSERVICE;2025-10-07;2025-11-21;CLP;6435259;1222699;7657958;ACEPTADO;PLANTA_CORONEL
DOC-2025-03284;FAC;102231;CL0132;V005;CP30;FOODSERVICE;2025-10-07;2025-11-06;CLP;7705798;1464102;9169900;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03682;FAC;102601;CL0118;V007;CP45;FOODSERVICE;2025-10-07;2025-11-21;CLP;14712486;2795372;17507858;ACEPTADO;PLANTA_CORONEL
DOC-2025-03709;FAC;102627;CL0219;V007;CP45;FOODSERVICE;2025-10-07;2025-11-21;CLP;7724019;1467564;9191583;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03794;FAC;102704;CL0118;V007;CP30;FOODSERVICE;2025-10-07;2025-11-06;CLP;7556344;1435705;8992049;ACEPTADO;CD_SANTIAGO
DOC-2025-04006;FAC;102900;CL0245;V011;CP60;RETAIL;2025-10-07;2025-12-06;CLP;15604943;2964939;18569882;RECLAMADO;CD_SANTIAGO
DOC-2025-04339;FAC;103216;CL0279;V010;CP30;RETAIL;2025-10-07;2025-11-06;CLP;31307339;5948394;37255733;ACEPTADO;PLANTA_CORONEL
DOC-2025-02291;FEX;50653;CL0032;V002;CP60;EXPORTACION;2025-10-08;2025-12-07;USD;72153.94;0;72153.94;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02920;FAC;101886;CL0215;V008;CP30;FOODSERVICE;2025-10-08;2025-11-07;CLP;5328052;1012330;6340382;RECLAMADO;PLANTA_TALCAHUANO
DOC-2025-03089;FAC;102050;CL0120;V007;CP30;FOODSERVICE;2025-10-08;2025-11-07;CLP;14169078;2692125;16861203;ACEPTADO;CD_SANTIAGO
DOC-2025-03352;FAC;102295;CL0165;V007;CP45;FOODSERVICE;2025-10-08;2025-11-22;CLP;9633129;1830295;11463424;ACEPTADO;CD_SANTIAGO
DOC-2025-03502;FAC;102437;CL0165;V007;CP30;FOODSERVICE;2025-10-08;2025-11-07;CLP;7539874;1432576;8972450;ACEPTADO;CD_SANTIAGO
DOC-2025-03711;FAC;102629;CL0132;V005;CP30;FOODSERVICE;2025-10-08;2025-11-07;CLP;13015853;2473012;15488865;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03718;FAC;102635;CL0195;V006;CP30;FOODSERVICE;2025-10-08;2025-11-07;CLP;8060349;1531466;9591815;ACEPTADO;PLANTA_CORONEL
DOC-2025-03054;FAC;102016;CL0173;V006;CP60;FOODSERVICE;2025-10-09;2025-12-08;CLP;2821416;536069;3357485;ACEPTADO;CD_SANTIAGO
DOC-2025-03148;FAC;102104;CL0133;V008;CP45;FOODSERVICE;2025-10-09;2025-11-23;CLP;6697009;1272432;7969441;ACEPTADO;CD_SANTIAGO
DOC-2025-03382;FAC;102322;CL0137;V007;CP30;FOODSERVICE;2025-10-09;2025-12-23;CLP;3176244;603486;3779730;ACEPTADO;CD_SANTIAGO
DOC-2025-03804;FAC;102714;CL0142;V007;CP30;FOODSERVICE;2025-10-09;2025-11-08;CLP;21903538;4161672;26065210;ACEPTADO;CD_SANTIAGO
DOC-2025-04315;FAC;103194;CL0227;V009;CP60;RETAIL;2025-10-09;2025-12-08;CLP;1696998;322430;2019428;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02036;FEX;50398;CL0048;V001;CP60;EXPORTACION;2025-10-10;2025-12-09;CLP;135208489;0;135208489;ACEPTADO;PLANTA_CORONEL
DOC-2025-02066;FEX;50428;CL0058;V004;CP90;EXPORTACION;2025-10-10;2025-08-24;CLP;57363415;0;57363415;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02133;FEX;50495;CL0058;V004;CP90;EXPORTACION;2025-10-10;2026-01-08;USD;28198.07;0;28198.07;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02219;FEX;50581;CL0072;V004;CP90;EXPORTACION;2025-10-10;2026-01-08;USD;18338.0;0;18338.0;ACEPTADO;PLANTA_CORONEL
DOC-2025-02252;FEX;50614;CL0032;V002;CP90;EXPORTACION;2025-10-10;2026-01-08;USD;44969.76;0;44969.76;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02408;FEX;50770;CL0049;V003;CP60;EXPORTACION;2025-10-10;2025-12-09;USD;91011.41;0;91011.41;ACEPTADO;PLANTA_CALDERA
DOC-2025-02645;FAC;101629;CL0162;V007;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;3580952;680381;4261333;ANULADO;PLANTA_TALCAHUANO
DOC-2025-02666;FAC;101649;CL0189;V008;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;5640304;1071658;6711962;ACEPTADO;PLANTA_CORONEL
DOC-2025-02761;FAC;101736;CL0117;V008;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;4308249;818567;5126816;ACEPTADO;PLANTA_CORONEL
DOC-2025-02841;FAC;101813;CL0217;V007;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;3021124;574014;3595138;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02921;FAC;101887;CL0098;V005;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;3352573;636989;3989562;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03044;FAC;102006;CL0182;V008;CP45;FOODSERVICE;2025-10-10;2025-12-09;CLP;5648651;1073244;6721895;ACEPTADO;CD_SANTIAGO
DOC-2025-03077;FAC;102039;CL0181;V008;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;5171318;982550;6153868;ACEPTADO;CD_SANTIAGO
DOC-2025-03135;FAC;102092;CL0075;V007;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;16915339;3213914;20129253;ACEPTADO;CD_SANTIAGO
DOC-2025-03198;FAC;102149;CL0099;V008;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;4860230;923444;5783674;ACEPTADO;PLANTA_CORONEL
DOC-2025-03312;FEE;8179;CL0074;V007;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;20830074;0;20830074;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03418;FAC;102357;CL0128;V005;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;2959758;562354;3522112;ACEPTADO;PLANTA_CORONEL
DOC-2025-03505;FAC;102440;CL0161;V005;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;17763648;3375093;21138741;ACEPTADO;CD_SANTIAGO
DOC-2025-03622;FAC;102548;CL0093;V006;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;2462113;467801;2929914;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03650;FEE;8201;CL0141;V006;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;4275606;0;4275606;ACEPTADO;PLANTA_CORONEL
DOC-2025-03886;FAC;102787;CL0195;V006;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;5688030;1080726;6768756;ACEPTADO;PLANTA_CORONEL
DOC-2025-03949;FAC;102846;CL0158;V007;CP45;FOODSERVICE;2025-10-10;2025-11-24;CLP;15212236;2890325;18102561;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03971;FAC;102867;CL0177;V005;CP30;FOODSERVICE;2025-10-10;2025-11-09;CLP;3483582;661881;4145463;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04220;FAC;103104;CL0326;V009;CP45;RETAIL;2025-10-10;2025-11-24;CLP;9833714;1868406;11702120;ACEPTADO;CD_SANTIAGO
DOC-2025-02131;FEX;50493;CL0051;V001;CP60;EXPORTACION;2025-10-13;2025-12-12;USD;111606.62;0;111606.62;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02226;FEX;50588;CL0041;V003;CP120;EXPORTACION;2025-10-13;2026-02-10;USD;25788.02;0;25788.02;ACEPTADO;PLANTA_QUELLON
DOC-2025-02809;FEE;8151;CL0120;V007;CP30;FOODSERVICE;2025-10-13;2025-11-12;CLP;4618597;0;4618597;ACEPTADO;PLANTA_CORONEL
DOC-2025-03609;FAC;102536;CL0113;V005;CP60;FOODSERVICE;2025-10-13;2025-12-12;CLP;3450331;655563;4105894;ACEPTADO;CD_SANTIAGO
DOC-2025-03626;FAC;102552;CL0128;V005;CP45;FOODSERVICE;2025-10-13;2025-11-27;CLP;4359268;828261;5187529;ACEPTADO;CD_SANTIAGO
DOC-2025-03662;FAC;102584;CL0163;V008;CP30;FOODSERVICE;2025-10-13;2025-11-12;CLP;1105528;210050;1315578;ACEPTADO;PLANTA_CORONEL
DOC-2025-03964;FAC;102860;CL0118;V007;CP60;FOODSERVICE;2025-10-13;2025-12-12;CLP;7930080;1506715;9436795;ACEPTADO;CD_SANTIAGO
DOC-2025-04018;FAC;102912;CL0301;V009;CP30;RETAIL;2025-10-13;2025-11-12;CLP;17371192;3300526;20671718;ACEPTADO;PLANTA_CORONEL
DOC-2025-02043;FEX;50405;CL0062;V004;CP90;EXPORTACION;2025-10-14;2026-01-12;USD;17301.89;0;17301.89;ACEPTADO;PLANTA_QUELLON
DOC-2025-02806;FAC;101780;CL0118;V007;CP60;FOODSERVICE;2025-10-14;2025-12-13;CLP;19104845;3629921;22734766;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02933;FAC;101897;CL0210;V005;CP45;FOODSERVICE;2025-10-14;2025-11-28;CLP;8479346;1611076;10090422;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03854;FAC;102758;CL0144;V006;CP60;FOODSERVICE;2025-10-14;2025-12-13;CLP;2982249;566627;3548876;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03897;FAC;102798;CL0214;V008;CP30;FOODSERVICE;2025-10-14;2025-11-13;CLP;7934898;1507631;9442529;ACEPTADO;PLANTA_CORONEL
DOC-2025-04177;FEE;8238;CL0279;V010;CP60;RETAIL;2025-10-14;2025-12-13;CLP;106203386;0;106203386;ACEPTADO;PLANTA_TALCAHUANO
DOC-DUP-005;FEE;8238;CL0279;V010;CP60;RETAIL;2025-10-14;2025-12-13;CLP;106203386;0;106203386;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02873;FAC;101842;CL0104;V006;CP30;FOODSERVICE;2025-10-15;2025-11-14;CLP;2441205;463829;2905034;ACEPTADO;CD_SANTIAGO
DOC-2025-02995;FAC;101959;CL0077;V007;CP60;FOODSERVICE;2025-10-15;2025-12-14;CLP;3363744;639111;4002855;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03630;FAC;102556;CL0208;V007;CP30;FOODSERVICE;2025-10-15;2025-11-14;CLP;15783710;2998905;18782615;ACEPTADO;CD_SANTIAGO
DOC-2025-03691;FAC;102609;CL0074;V007;CP45;FOODSERVICE;2025-10-15;2025-11-29;CLP;23348622;4436238;27784860;ACEPTADO;CD_SANTIAGO
DOC-2025-04034;FAC;102927;CL0240;V010;CP90;RETAIL;2025-10-15;2025-09-29;CLP;11798324;2241682;14040006;ACEPTADO;CD_SANTIAGO
DOC-2025-02116;FEX;50478;CL0017;V003;CP60;EXPORTACION;2025-10-16;2026-01-29;USD;27461.99;0;27461.99;RECLAMADO;PLANTA_TALCAHUANO
DOC-2025-02682;FAC;101665;CL0161;V005;CP00;FOODSERVICE;2025-10-16;2025-10-16;CLP;13492132;2563505;16055637;ACEPTADO;CD_SANTIAGO
DOC-2025-02976;FAC;101940;CL0217;V007;CP45;FOODSERVICE;2025-10-16;2025-11-30;CLP;5157272;979882;6137154;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03106;FAC;102063;CL0181;V008;CP60;FOODSERVICE;2025-10-16;2025-12-15;CLP;1432794;272231;1705025;ACEPTADO;CD_SANTIAGO
DOC-2025-03839;FAC;102745;CL0124;V006;CP00;FOODSERVICE;2025-10-16;2025-10-16;CLP;2993253;568718;3561971;ACEPTADO;CD_SANTIAGO
DOC-2025-03933;FAC;102830;CL0207;V008;CP30;FOODSERVICE;2025-10-16;2025-11-15;CLP;2662220;505822;3168042;ACEPTADO;CD_SANTIAGO
DOC-2025-04134;FAC;103023;CL0323;V011;CP30;RETAIL;2025-10-16;2025-11-15;CLP;13186624;2505459;15692083;ACEPTADO;CD_SANTIAGO
DOC-2025-04333;FEE;8247;CL0328;V012;CP60;RETAIL;2025-10-16;2025-12-15;CLP;3006378;0;3006378;ACEPTADO;PLANTA_CORONEL
DOC-DUP-004;FAC;101665;CL0161;V005;CP00;FOODSERVICE;2025-10-16;2025-10-16;CLP;13492132;2563505;16055637;ACEPTADO;CD_SANTIAGO
DOC-2025-02058;FEX;50420;CL0052;V001;CP60;EXPORTACION;2025-10-17;2025-12-16;USD;23827.14;0;23827.14;ACEPTADO;PLANTA_QUELLON
DOC-2025-02166;FEX;50528;CL0032;V002;CP90;EXPORTACION;2025-10-17;2026-03-01;CLP;43642450;0;43642450;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02217;FEX;50579;CL0028;V001;CP90;EXPORTACION;2025-10-17;2026-01-15;USD;34111.96;0;34111.96;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02221;FEX;50583;CL0060;V003;CP60;EXPORTACION;2025-10-17;2025-12-16;USD;26241.43;0;26241.43;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02568;FAC;101561;CL0203;V008;CP30;FOODSERVICE;2025-10-17;2025-11-16;CLP;17271614;3281607;20553221;ACEPTADO;PLANTA_CORONEL
DOC-2025-02621;FAC;101608;CL0214;V008;CP30;FOODSERVICE;2025-10-17;2025-11-16;CLP;15437321;2933091;18370412;ACEPTADO;CD_SANTIAGO
DOC-2025-02807;FAC;101781;CL0169;V007;CP45;FOODSERVICE;2025-10-17;2025-12-01;CLP;11414253;2168708;13582961;ACEPTADO;CD_SANTIAGO
DOC-2025-03064;FAC;102026;CL0175;V008;CP00;FOODSERVICE;2025-10-17;2025-10-17;CLP;18471838;3509649;21981487;ACEPTADO;PLANTA_CORONEL
DOC-2025-03195;FAC;102147;CL0089;V008;CP45;FOODSERVICE;2025-10-17;2025-12-01;CLP;7254430;1378342;8632772;ACEPTADO;PLANTA_CORONEL
DOC-2025-03324;FAC;102269;CL0122;V007;CP45;FOODSERVICE;2025-10-17;2025-12-01;CLP;2515008;477852;2992860;ACEPTADO;CD_SANTIAGO
DOC-2025-03357;FAC;102299;CL0110;V008;CP00;FOODSERVICE;2025-10-17;2025-10-17;CLP;4595373;873121;5468494;ACEPTADO;CD_SANTIAGO
DOC-2025-03369;FAC;102311;CL0183;V005;CP60;FOODSERVICE;2025-10-17;2025-12-16;CLP;3327253;632178;3959431;ACEPTADO;PLANTA_CORONEL
DOC-2025-03429;FAC;102368;CL0201;V005;CP30;FOODSERVICE;2025-10-17;2025-11-16;CLP;5304798;1007912;6312710;ACEPTADO;CD_SANTIAGO
DOC-2025-03440;FAC;102379;CL0103;V005;CP45;FOODSERVICE;2025-10-17;2025-12-01;CLP;1916467;364129;2280596;ACEPTADO;PLANTA_CORONEL
DOC-2025-03608;FAC;102535;CL0183;V005;CP60;FOODSERVICE;2025-10-17;2025-12-16;CLP;8817905;1675402;10493307;ACEPTADO;PLANTA_CORONEL
DOC-2025-03649;FAC;102573;CL0144;V006;CP30;FOODSERVICE;2025-10-17;2025-11-16;CLP;2885235;548195;3433430;ACEPTADO;PLANTA_CORONEL
DOC-2025-03880;FAC;102781;CL0098;V005;CP00;FOODSERVICE;2025-10-17;2025-10-17;CLP;2640800;501752;3142552;ACEPTADO;CD_SANTIAGO
DOC-2025-03997;FAC;102892;CL0241;V011;CP90;RETAIL;2025-10-17;2026-01-15;CLP;35656440;6774724;42431164;ACEPTADO;PLANTA_CORONEL
DOC-2025-04052;FAC;102942;CL0343;V011;CP45;RETAIL;2025-10-17;2025-12-01;CLP;5479319;1041071;6520390;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04139;FAC;103028;CL0279;V010;CP30;RETAIL;2025-10-17;2025-11-16;CLP;20578187;3909856;24488043;ACEPTADO;PLANTA_CORONEL
DOC-2025-04165;FAC;103053;CL0279;V010;CP30;RETAIL;2025-10-17;2025-11-16;CLP;31439662;5973536;37413198;ACEPTADO;CD_SANTIAGO
DOC-2025-04246;FEE;8241;CL0232;V009;CP90;RETAIL;2025-10-17;2026-01-15;CLP;7014942;0;7014942;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02202;FEX;50564;CL0072;V004;CP120;EXPORTACION;2025-10-20;2026-02-17;USD;58381.34;0;58381.34;ACEPTADO;PLANTA_CALDERA
DOC-2025-02504;FEX;50866;CL0062;V004;CP90;EXPORTACION;2025-10-20;2026-01-18;USD;34879.12;0;34879.12;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02515;FAC;101512;CL0168;V005;CP00;FOODSERVICE;2025-10-20;2025-10-20;CLP;1841727;349928;2191655;ACEPTADO;CD_SANTIAGO
DOC-2025-02518;FAC;101515;CL0193;V008;CP45;FOODSERVICE;2025-10-20;2025-12-04;CLP;4232997;804269;5037266;ACEPTADO;CD_SANTIAGO
DOC-2025-02823;FAC;101795;CL0106;V008;CP60;FOODSERVICE;2025-10-20;2025-12-19;CLP;3045608;578666;3624274;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02863;FAC;101833;CL0074;V007;CP30;FOODSERVICE;2025-10-20;2025-11-19;CLP;27693221;5261712;32954933;ACEPTADO;PLANTA_CORONEL
DOC-2025-02188;FEX;50550;CL0051;V001;CP90;EXPORTACION;2025-10-21;2026-01-19;USD;20330.12;0;20330.12;ACEPTADO;PLANTA_CORONEL
DOC-2025-03111;FAC;102068;CL0150;V006;CP30;FOODSERVICE;2025-10-21;2025-11-20;CLP;10767952;2045911;12813863;ACEPTADO;PLANTA_CORONEL
DOC-2025-03285;FAC;102232;CL0118;V007;CP60;FOODSERVICE;2025-10-21;2025-12-20;CLP;8484145;1611988;10096133;ACEPTADO;CD_SANTIAGO
DOC-2025-03334;FAC;102277;CL0119;V007;CP30;FOODSERVICE;2025-10-21;2025-11-20;CLP;5380172;1022233;6402405;ACEPTADO;CD_SANTIAGO
DOC-2025-03526;FAC;102457;CL0089;V008;CP30;FOODSERVICE;2025-10-21;2025-11-20;CLP;2180936;414378;2595314;ACEPTADO;CD_SANTIAGO
DOC-2025-03801;FAC;102711;CL0091;V007;CP45;FOODSERVICE;2025-10-21;2025-12-05;CLP;3110443;590984;3701427;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02108;FEX;50470;CL0056;V002;CP60;EXPORTACION;2025-10-22;2025-12-21;USD;32791.51;0;32791.51;ACEPTADO;PLANTA_CALDERA
DOC-2025-02114;FEX;50476;CL0052;V001;CP90;EXPORTACION;2025-10-22;2026-01-20;USD;24679.02;0;24679.02;ACEPTADO;PLANTA_QUELLON
DOC-2025-02758;FAC;101733;CL0214;V008;CP60;FOODSERVICE;2025-10-22;2025-12-21;CLP;9354583;1777371;11131954;ACEPTADO;CD_SANTIAGO
DOC-2025-02791;FAC;101766;CL0202;V005;CP45;FOODSERVICE;2025-10-22;2025-12-06;CLP;14704214;2793801;17498015;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03667;FAC;102588;CL0160;V006;CP30;FOODSERVICE;2025-10-22;2025-11-21;CLP;1601362;304259;1905621;ACEPTADO;PLANTA_CORONEL
DOC-2025-04048;FAC;102938;CL0245;V011;CP60;RETAIL;2025-10-22;2025-12-21;CLP;20514438;3897743;24412181;ACEPTADO;PLANTA_CORONEL
DOC-2025-04064;FAC;102954;CL0243;V010;CP60;RETAIL;2025-10-22;2025-12-21;CLP;7011491;1332183;8343674;ACEPTADO;PLANTA_TALCAHUANO
DOC-DUP-010;FEX;50476;CL0052;V001;CP90;EXPORTACION;2025-10-22;2026-01-20;USD;24679.02;0;24679.02;ACEPTADO;PLANTA_QUELLON
DOC-2025-02159;FEX;50521;CL0034;V004;CP90;EXPORTACION;2025-10-23;2025-12-22;USD;101884.63;0;101884.63;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02288;FEX;50650;CL0062;V004;CP60;EXPORTACION;2025-10-23;2025-12-22;CLP;24065080;0;24065080;ACEPTADO;PLANTA_CALDERA
DOC-2025-02928;FAC;101893;CL0138;V005;CP45;FOODSERVICE;2025-10-23;2025-12-07;CLP;4204610;798876;5003486;ACEPTADO;CD_SANTIAGO
DOC-2025-03000;FAC;101964;CL0170;V005;CP60;FOODSERVICE;2025-10-23;2025-12-22;CLP;9638865;1831384;11470249;ACEPTADO;PLANTA_CORONEL
DOC-2025-03600;FAC;102529;CL0220;V007;CP30;FOODSERVICE;2025-10-23;2025-12-17;CLP;16775913;3187423;19963336;ACEPTADO;CD_SANTIAGO
DOC-2025-03846;FEE;8219;CL0141;V006;CP45;FOODSERVICE;2025-10-23;2025-12-07;CLP;2671960;0;2671960;ACEPTADO;PLANTA_CORONEL
DOC-2025-02461;FEX;50823;CL0012;V004;CP60;EXPORTACION;2025-10-24;2025-12-23;USD;97084.75;0;97084.75;ACEPTADO;PLANTA_QUELLON
DOC-2025-02502;FEX;50864;CL0012;V004;CP90;EXPORTACION;2025-10-24;2026-01-22;USD;164819.22;0;164819.22;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02613;FAC;101601;CL0078;V008;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;1775092;337267;2112359;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02728;FAC;101706;CL0085;V008;CP60;FOODSERVICE;2025-10-24;2025-12-23;CLP;5279015;1003013;6282028;ACEPTADO;PLANTA_CORONEL
DOC-2025-02849;FAC;101820;CL0146;V005;CP60;FOODSERVICE;2025-10-24;2025-12-23;CLP;10460946;1987580;12448526;ACEPTADO;PLANTA_CORONEL
DOC-2025-02918;FAC;101884;CL0097;V007;CP00;FOODSERVICE;2025-10-24;2025-10-24;CLP;12885759;2448294;15334053;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02952;FAC;101916;CL0117;V008;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;10907156;2072360;12979516;ACEPTADO;PLANTA_CORONEL
DOC-2025-03020;FAC;101983;CL0089;V008;CP60;FOODSERVICE;2025-10-24;2025-12-23;CLP;4299800;816962;5116762;ACEPTADO;CD_SANTIAGO
DOC-2025-03066;FAC;102028;CL0118;V007;CP45;FOODSERVICE;2025-10-24;2026-01-22;CLP;15973819;3035026;19008845;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03489;FAC;102424;CL0074;V007;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;12506415;2376219;14882634;ACEPTADO;CD_SANTIAGO
DOC-2025-03531;FAC;102462;CL0131;V006;CP45;FOODSERVICE;2025-10-24;2025-12-08;CLP;6322805;1201333;7524138;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03539;FAC;102470;CL0110;V008;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;3084966;586144;3671110;ACEPTADO;CD_SANTIAGO
DOC-2025-03581;FAC;102511;CL0174;V008;CP45;FOODSERVICE;2025-10-24;2025-12-08;CLP;9015483;1712942;10728425;ACEPTADO;CD_SANTIAGO
DOC-2025-03654;FAC;102577;CL0103;V005;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;5328650;1012444;6341094;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03855;FAC;102759;CL0091;V007;CP45;FOODSERVICE;2025-10-24;2025-12-08;CLP;12848813;2441274;15290087;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03862;FAC;102765;CL0191;V006;CP30;FOODSERVICE;2025-10-24;2025-11-23;CLP;5911019;1123094;7034113;ACEPTADO;CD_SANTIAGO
DOC-2025-03938;FAC;102835;CL0118;V007;CP45;FOODSERVICE;2025-10-24;2025-12-08;CLP;12052608;2289996;14342604;ACEPTADO;CD_SANTIAGO
DOC-2025-04007;FAC;102901;CL0270;V012;CP30;RETAIL;2025-10-24;2025-11-23;CLP;52391836;9954449;62346285;ACEPTADO;PLANTA_CORONEL
DOC-2025-04036;FAC;102928;CL0285;V011;CP45;RETAIL;2025-10-24;2025-12-08;CLP;14806398;2813216;17619614;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04037;FAC;102929;CL0266;V012;CP90;RETAIL;2025-10-24;2026-01-22;CLP;19225978;3652936;22878914;ACEPTADO;CD_SANTIAGO
DOC-2025-04117;FAC;103006;CL0246;V009;CP60;RETAIL;2025-10-24;2025-12-23;CLP;19270974;3661485;22932459;ACEPTADO;CD_SANTIAGO
DOC-2025-04159;FAC;103047;CL0279;V010;CP30;RETAIL;2025-10-24;2025-11-23;CLP;20336308;3863899;24200207;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04172;FAC;103060;CL0311;V012;CP45;RETAIL;2025-10-24;2025-12-08;CLP;38950635;7400621;46351256;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-04192;FAC;103076;CL0310;V009;CP45;RETAIL;2025-10-24;2025-12-08;CLP;7090766;1347246;8438012;ACEPTADO;CD_SANTIAGO
DOC-2025-04297;FAC;103177;CL0337;V011;CP45;RETAIL;2025-10-24;2025-12-08;CLP;22645304;4302608;26947912;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-02378;FEX;50740;CL0024;V002;CP60;EXPORTACION;2025-10-27;2026-02-24;USD;20092.5;0;20092.5;ACEPTADO;PLANTA_QUELLON
DOC-2025-02795;FAC;101770;CL0155;V005;CP45;FOODSERVICE;2025-10-27;2025-12-11;CLP;14656896;2784810;17441706;ACEPTADO;PLANTA_CORONEL
DOC-2025-02815;FAC;101788;CL0118;V007;CP45;FOODSERVICE;2025-10-27;2025-12-11;CLP;14830207;2817739;17647946;ACEPTADO;PLANTA_CORONEL
DOC-2025-02400;FEX;50762;CL0034;V004;CP90;EXPORTACION;2025-10-28;2026-01-26;USD;57049.91;0;57049.91;ACEPTADO;PLANTA_QUELLON
DOC-2025-02927;FAC;101892;CL0155;V005;CP45;FOODSERVICE;2025-10-28;2025-12-12;CLP;16851013;3201692;20052705;ACEPTADO;CD_SANTIAGO
DOC-2025-03005;FAC;101968;CL0181;V008;CP45;FOODSERVICE;2025-10-28;2025-12-12;CLP;2538525;482320;3020845;ACEPTADO;PLANTA_CORONEL
DOC-2025-03199;FAC;102150;CL0214;V008;CP60;FOODSERVICE;2025-10-28;2025-12-27;CLP;4352082;826896;5178978;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03558;FAC;102489;CL0154;V005;CP45;FOODSERVICE;2025-10-28;2025-12-12;CLP;6131269;1164941;7296210;ACEPTADO;PLANTA_CORONEL
DOC-2025-03730;FAC;102646;CL0123;V006;CP00;FOODSERVICE;2025-10-28;2025-10-28;CLP;3117251;592278;3709529;ACEPTADO;PLANTA_TALCAHUANO
DOC-2025-03924;FAC;102823;CL0166;V008;CP60;FOODSERVICE;2025-10-28;2025-12-27;CLP;7431863;1412054;8843917;ACEPTADO;CD_SANTIAGO
DOC-2025-02564;FAC;101557;CL0137;V007;CP60;FOODSERVICE;2025-10-29;2025-12-28;CLP;1518648;288543;1807191;ACEPTADO;CD_SANTIAGO
