id_cobranza;id_documento;fecha_pago;moneda;monto_pagado;medio_pago;id_operacion_factoring
COB-003553;DOC-2025-04101;2025-09-23;CLP;13657936;TRANSFERENCIA;
COB-003586;DOC-2025-02494;2025-09-23;USD;29369.73;TRANSFERENCIA;
COB-003630;DOC-2025-02901;2025-09-23;CLP;2364186;TRANSFERENCIA;
COB-003711;DOC-2025-02451;2025-09-23;USD;35654.88;TRANSFERENCIA;
COB-003724;DOC-2025-03899;2025-09-23;CLP;9633303;CHEQUE;
COB-003812;DOC-2025-04164;2025-09-23;CLP;6264982;TRANSFERENCIA;
COB-003511;DOC-2025-02061;2025-09-24;USD;48488.72;TRANSFERENCIA;
COB-003531;DOC-2025-02653;2025-09-24;CLP;9361028;TRANSFERENCIA;
COB-003757;DOC-2025-04012;2025-09-24;CLP;62860162;TRANSFERENCIA;
COB-003818;DOC-2025-03411;2025-09-24;CLP;4890146;CHEQUE;
COB-003819;DOC-2025-03444;2025-09-24;CLP;6213428;COMPENSACION;
COB-003880;DOC-2025-03403;2025-09-24;CLP;866034;TRANSFERENCIA;
COB-003894;DOC-2025-02724;2025-09-24;CLP;6385445;TRANSFERENCIA;
COB-004047;DOC-2025-02305;2025-09-24;USD;136231.33;FACTORING;FCT-2025-0170
COB-003580;DOC-2025-02299;2025-09-25;USD;306397.03;TRANSFERENCIA;
COB-003821;DOC-2025-03499;2025-09-25;CLP;1433929;CHEQUE;
COB-003355;DOC-2025-03987;2025-09-26;CLP;26539422;TRANSFERENCIA;
COB-003617;DOC-2025-02330;2025-09-26;USD;51434.25;TRANSFERENCIA;
COB-003686;DOC-2025-02073;2025-09-26;USD;17595.39;TRANSFERENCIA;FCT-2025-0148
COB-003719;DOC-2025-02850;2025-09-26;CLP;2941594;TRANSFERENCIA;
COB-003907;DOC-2025-02803;2025-09-26;CLP;6096575;TRANSFERENCIA;
COB-004076;DOC-2025-02358;2025-09-26;USD;27940.2;FACTORING;FCT-2025-0173
COB-001079;DOC-2024-01260;2025-09-29;CLP;3686116;TRANSFERENCIA;
COB-002200;DOC-2024-01520;2025-09-29;CLP;487759;COMPENSACION;
COB-002522;DOC-2025-03466;2025-09-29;CLP;3008582;TRANSFERENCIA;
COB-002683;DOC-2025-03477;2025-09-29;CLP;1438195;TRANSFERENCIA;
COB-002696;DOC-2025-02768;2025-09-29;CLP;11765271;TRANSFERENCIA;
COB-002701;DOC-2025-03819;2025-09-29;CLP;3729698;CHEQUE;
COB-002929;DOC-2025-02734;2025-09-29;CLP;3137204;TRANSFERENCIA;
COB-003110;DOC-2025-02889;2025-09-29;CLP;6504962;TRANSFERENCIA;
COB-003245;DOC-2025-02286;2025-09-29;USD;9051.18;TRANSFERENCIA;
COB-003450;DOC-2025-02070;2025-09-29;USD;10355.72;TRANSFERENCIA;FCT-2025-0136
COB-003585;DOC-2025-02344;2025-09-29;USD;15324.15;TRANSFERENCIA;
COB-003605;DOC-2025-03146;2025-09-29;CLP;11734596;TRANSFERENCIA;
COB-003636;DOC-2025-03467;2025-09-29;CLP;9607219;TRANSFERENCIA;
COB-003762;DOC-2025-02351;2025-09-29;USD;6624.93;TRANSFERENCIA;
COB-003774;DOC-2025-02124;2025-09-29;USD;4134.69;TRANSFERENCIA;FCT-2025-0152
COB-003794;DOC-2025-04021;2025-09-29;CLP;63069240;TRANSFERENCIA;
COB-003845;DOC-2025-04304;2025-09-29;CLP;11990898;TRANSFERENCIA;
COB-003896;DOC-2025-02975;2025-09-29;CLP;4852483;TRANSFERENCIA;
COB-003982;DOC-2025-03070;2025-09-29;CLP;1581943;TRANSFERENCIA;
COB-004042;DOC-2025-02026;2025-09-29;USD;45052.49;FACTORING;FCT-2025-0169
COB-004082;DOC-2025-02317;2025-09-29;USD;12137.45;FACTORING;FCT-2025-0175
COB-002902;DOC-2025-02164;2025-09-30;CLP;31296521;TRANSFERENCIA;
COB-003464;DOC-2025-03216;2025-09-30;CLP;7441090;TRANSFERENCIA;
COB-003705;DOC-2025-02125;2025-09-30;USD;4735.54;TRANSFERENCIA;FCT-2025-0150
COB-003770;DOC-2025-04264;2025-09-30;CLP;6472058;TRANSFERENCIA;
COB-003926;DOC-2025-03779;2025-09-30;CLP;4851426;TRANSFERENCIA;
COB-002989;DOC-2025-03113;2025-10-01;CLP;3989063;TRANSFERENCIA;
COB-003193;DOC-2025-02104;2025-10-01;USD;81162.04;TRANSFERENCIA;
COB-003220;DOC-2025-03543;2025-10-01;CLP;779226;CHEQUE;
COB-003390;DOC-2025-02250;2025-10-01;USD;9068.04;TRANSFERENCIA;FCT-2025-0130
COB-003427;DOC-2025-03619;2025-10-01;CLP;2043380;CHEQUE;
COB-003589;DOC-2025-03744;2025-10-01;CLP;11071660;TRANSFERENCIA;
COB-003641;DOC-2025-03942;2025-10-01;CLP;2414962;TRANSFERENCIA;
COB-003653;DOC-2025-03323;2025-10-01;CLP;9117519;TRANSFERENCIA;
COB-003662;DOC-2025-03842;2025-10-01;CLP;4078426;TRANSFERENCIA;
COB-003790;DOC-2025-04282;2025-10-01;CLP;27587394;TRANSFERENCIA;
COB-003836;DOC-2025-02646;2025-10-01;CLP;6438406;TRANSFERENCIA;
COB-002858;DOC-2025-02251;2025-10-02;USD;11561.08;TRANSFERENCIA;
COB-003351;DOC-2025-03121;2025-10-02;CLP;415729;TRANSFERENCIA;
COB-003383;DOC-2025-03720;2025-10-02;CLP;4981262;TRANSFERENCIA;
COB-003823;DOC-2025-03541;2025-10-02;CLP;4878965;TRANSFERENCIA;
COB-003881;DOC-2025-04180;2025-10-02;CLP;31875207;TRANSFERENCIA;
COB-001853;DOC-2024-01436;2025-10-03;CLP;4586270;TRANSFERENCIA;
COB-002740;DOC-2025-03310;2025-10-03;CLP;7431539;TRANSFERENCIA;
COB-002802;DOC-2025-03035;2025-10-03;CLP;796518;TRANSFERENCIA;
COB-003604;DOC-2025-03498;2025-10-03;CLP;4208701;TRANSFERENCIA;
COB-003620;DOC-2025-02364;2025-10-03;USD;69492.81;TRANSFERENCIA;
COB-003786;DOC-2025-03752;2025-10-03;CLP;5116625;TRANSFERENCIA;
COB-003798;DOC-2025-03234;2025-10-03;CLP;14447052;TRANSFERENCIA;
COB-003837;DOC-2025-03639;2025-10-03;CLP;10997159;COMPENSACION;
COB-003856;DOC-2025-02838;2025-10-03;CLP;13382941;COMPENSACION;
COB-003884;DOC-2025-03480;2025-10-03;CLP;5665521;TRANSFERENCIA;
COB-004079;DOC-2025-02076;2025-10-03;USD;18146.52;FACTORING;FCT-2025-0174
COB-002181;DOC-2024-00595;2025-10-06;CLP;27090803;TRANSFERENCIA;
COB-002690;DOC-2025-03923;2025-10-06;CLP;4410241;TRANSFERENCIA;
COB-003051;DOC-2025-02769;2025-10-06;CLP;7440501;TRANSFERENCIA;
COB-003205;DOC-2025-02145;2025-10-06;USD;85373.39;TRANSFERENCIA;
COB-003452;DOC-2025-02078;2025-10-06;USD;6737.02;CHEQUE;
COB-003577;DOC-2025-04314;2025-10-06;CLP;28548453;TRANSFERENCIA;
COB-003579;DOC-2025-02239;2025-10-06;CLP;7198332;TRANSFERENCIA;FCT-2025-0141
COB-003607;DOC-2025-02090;2025-10-06;USD;71102.43;TRANSFERENCIA;
COB-003647;DOC-2025-02967;2025-10-06;CLP;2469572;TRANSFERENCIA;
COB-003687;DOC-2025-02357;2025-10-06;USD;90390.96;TRANSFERENCIA;
COB-003691;DOC-2025-02123;2025-10-06;USD;4794.55;TRANSFERENCIA;FCT-2025-0149
COB-003728;DOC-2025-03340;2025-10-06;CLP;5428410;TRANSFERENCIA;
COB-003743;DOC-2025-02269;2025-10-06;USD;60682.45;TRANSFERENCIA;
COB-003769;DOC-2025-04145;2025-10-06;CLP;38763863;TRANSFERENCIA;
COB-003789;DOC-2025-03972;2025-10-06;CLP;948322;TRANSFERENCIA;
COB-003796;DOC-2025-02168;2025-10-06;USD;4052.1;TRANSFERENCIA;FCT-2025-0154
COB-003800;DOC-2025-04076;2025-10-06;CLP;26345788;TRANSFERENCIA;
COB-003808;DOC-2025-03138;2025-10-06;CLP;7351037;TRANSFERENCIA;
COB-003861;DOC-2025-03851;2025-10-06;CLP;6786302;TRANSFERENCIA;
COB-003872;DOC-2025-03524;2025-10-06;CLP;877344;TRANSFERENCIA;
COB-003912;DOC-2025-02590;2025-10-06;CLP;11646218;TRANSFERENCIA;
COB-003954;DOC-2025-02668;2025-10-06;CLP;7891174;TRANSFERENCIA;
COB-003986;DOC-2025-02892;2025-10-06;CLP;3732253;TRANSFERENCIA;
COB-001976;DOC-2024-00039;2025-10-07;USD;7781.59;TRANSFERENCIA;
COB-002625;DOC-2025-02545;2025-10-07;CLP;1847611;CHEQUE;
COB-002845;DOC-2025-03790;2025-10-07;CLP;2677635;TRANSFERENCIA;
COB-003369;DOC-2025-02033;2025-10-07;CLP;58285651;TRANSFERENCIA;
COB-003496;DOC-2025-03134;2025-10-07;CLP;2005265;TRANSFERENCIA;
COB-003574;DOC-2025-04084;2025-10-07;CLP;1060598;TRANSFERENCIA;
COB-003655;DOC-2025-02232;2025-10-07;USD;14363.99;TRANSFERENCIA;
COB-003758;DOC-2025-04012;2025-10-07;CLP;51197682;TRANSFERENCIA;
COB-003916;DOC-2025-04281;2025-10-07;CLP;11158035;TRANSFERENCIA;
COB-002684;DOC-2025-03477;2025-10-08;CLP;1070668;CHEQUE;
COB-002878;DOC-2025-03604;2025-10-08;CLP;9264853;TRANSFERENCIA;
COB-003443;DOC-2025-03689;2025-10-08;CLP;5907571;TRANSFERENCIA;
COB-003632;DOC-2025-03041;2025-10-08;CLP;2228830;TRANSFERENCIA;
COB-003672;DOC-2025-03087;2025-10-08;CLP;4851707;TRANSFERENCIA;
COB-003756;DOC-2025-03500;2025-10-08;CLP;3505918;TRANSFERENCIA;
COB-003960;DOC-2025-03344;2025-10-08;CLP;8191615;TRANSFERENCIA;
COB-002954;DOC-2025-03287;2025-10-09;CLP;2198342;TRANSFERENCIA;
COB-003151;DOC-2025-03217;2025-10-09;CLP;7576550;TRANSFERENCIA;
COB-003535;DOC-2025-03507;2025-10-09;CLP;1700720;TRANSFERENCIA;
COB-003540;DOC-2025-02388;2025-10-09;USD;6783.6;TRANSFERENCIA;FCT-2025-0140
COB-003622;DOC-2025-02446;2025-10-09;USD;52530.83;TRANSFERENCIA;
COB-003809;DOC-2025-03327;2025-10-09;CLP;16873188;TRANSFERENCIA;
COB-003923;DOC-2025-02839;2025-10-09;CLP;1566965;TRANSFERENCIA;
COB-003957;DOC-2025-03030;2025-10-09;CLP;1946534;TRANSFERENCIA;
COB-004133;DOC-2025-02435;2025-10-09;USD;34539.17;FACTORING;FCT-2025-0178
COB-003414;DOC-2025-02044;2025-10-10;USD;3657.32;TRANSFERENCIA;FCT-2025-0131
COB-003862;DOC-2025-03970;2025-10-10;CLP;6419321;TRANSFERENCIA;
COB-003899;DOC-2025-04146;2025-10-10;CLP;10805056;TRANSFERENCIA;
COB-004014;DOC-2025-03386;2025-10-10;CLP;20090636;TRANSFERENCIA;
COB-002176;DOC-2024-01658;2025-10-13;CLP;4137390;TRANSFERENCIA;
COB-003368;DOC-2025-03760;2025-10-13;CLP;24910294;TRANSFERENCIA;
COB-003544;DOC-2025-03366;2025-10-13;CLP;5694966;TRANSFERENCIA;
COB-003608;DOC-2025-02113;2025-10-13;USD;44952.47;COMPENSACION;
COB-003679;DOC-2025-04013;2025-10-13;CLP;2356430;TRANSFERENCIA;
COB-003784;DOC-2025-03497;2025-10-13;CLP;3173672;TRANSFERENCIA;
COB-003829;DOC-2025-03062;2025-10-13;CLP;2238131;TRANSFERENCIA;
COB-003868;DOC-2025-02538;2025-10-13;CLP;2089508;TRANSFERENCIA;
COB-003940;DOC-2025-04348;2025-10-13;CLP;3163921;TRANSFERENCIA;
COB-003978;DOC-2025-04309;2025-10-13;CLP;3477162;TRANSFERENCIA;
COB-004010;DOC-2025-03976;2025-10-13;CLP;50116691;TRANSFERENCIA;
COB-004059;DOC-2025-02950;2025-10-13;CLP;7134747;CHEQUE;
COB-004097;DOC-2025-03884;2025-10-13;CLP;10900243;TRANSFERENCIA;
COB-004117;DOC-2025-02334;2025-10-13;USD;34574.39;FACTORING;FCT-2025-0176
COB-004159;DOC-2025-02473;2025-10-13;USD;14657.68;FACTORING;FCT-2025-0180
COB-004161;DOC-2025-02051;2025-10-13;USD;43924.76;FACTORING;FCT-2025-0181
COB-000235;DOC-2024-00509;2025-10-14;CLP;940692;TRANSFERENCIA;
COB-002470;DOC-2025-02808;2025-10-14;CLP;6198267;TRANSFERENCIA;
COB-002570;DOC-2025-03083;2025-10-14;CLP;232440;TRANSFERENCIA;
COB-002745;DOC-2025-03624;2025-10-14;CLP;3044096;TRANSFERENCIA;
COB-002974;DOC-2025-03549;2025-10-14;CLP;4549067;TRANSFERENCIA;
COB-003493;DOC-2025-02956;2025-10-14;CLP;4436202;TRANSFERENCIA;
COB-003740;DOC-2025-04086;2025-10-14;CLP;26256750;TRANSFERENCIA;
COB-003897;DOC-2025-03321;2025-10-14;CLP;12060175;CHEQUE;
COB-003913;DOC-2025-03162;2025-10-14;CLP;18399926;TRANSFERENCIA;
COB-003914;DOC-2025-03625;2025-10-14;CLP;1011519;TRANSFERENCIA;
COB-001438;DOC-2024-00477;2025-10-15;CLP;8877971;CHEQUE;
COB-003528;DOC-2025-02129;2025-10-15;USD;35525.55;TRANSFERENCIA;
COB-003696;DOC-2025-04020;2025-10-15;CLP;4874908;TRANSFERENCIA;
COB-003721;DOC-2025-02298;2025-10-15;USD;92228.23;TRANSFERENCIA;
COB-003725;DOC-2025-04183;2025-10-15;CLP;13343058;TRANSFERENCIA;
COB-003947;DOC-2025-02787;2025-10-15;CLP;5241756;TRANSFERENCIA;
COB-003949;DOC-2025-03598;2025-10-15;CLP;3526565;TRANSFERENCIA;
COB-004033;DOC-2025-03098;2025-10-15;CLP;5066662;TRANSFERENCIA;
COB-004034;DOC-2025-03245;2025-10-15;CLP;3906532;COMPENSACION;
COB-004130;DOC-2025-02184;2025-10-15;USD;64265.93;FACTORING;FCT-2025-0177
COB-004290;DOC-2024-90542;2025-10-15;CLP;6083374;COMPENSACION;
COB-003619;DOC-2025-02346;2025-10-16;USD;1971.37;TRANSFERENCIA;FCT-2025-0145
COB-003638;DOC-2025-03548;2025-10-16;CLP;3524419;TRANSFERENCIA;
COB-003654;DOC-2025-04238;2025-10-16;CLP;9251719;TRANSFERENCIA;
COB-003706;DOC-2025-02940;2025-10-16;CLP;11809998;TRANSFERENCIA;
COB-004055;DOC-2025-04017;2025-10-16;CLP;10990784;TRANSFERENCIA;
COB-004162;DOC-2025-02243;2025-10-16;USD;14371.3;FACTORING;FCT-2025-0182
COB-004168;DOC-2025-02291;2025-10-16;USD;64938.55;FACTORING;FCT-2025-0184
COB-002042;DOC-2024-00661;2025-10-17;CLP;3560455;TRANSFERENCIA;
COB-003149;DOC-2025-04340;2025-10-17;CLP;187113375;TRANSFERENCIA;
COB-003565;DOC-2025-02052;2025-10-17;USD;60294.56;TRANSFERENCIA;
COB-003744;DOC-2025-02269;2025-10-17;USD;44095.58;TRANSFERENCIA;
COB-003806;DOC-2025-02820;2025-10-17;CLP;631267;TRANSFERENCIA;
COB-004164;DOC-2025-02371;2025-10-17;USD;119677.36;FACTORING;FCT-2025-0183
COB-004190;DOC-2025-02682;2025-10-17;CLP;16055637;TRANSFERENCIA;
COB-000828;DOC-2024-00917;2025-10-20;CLP;2311963;TRANSFERENCIA;
COB-002732;DOC-2025-02874;2025-10-20;CLP;416066;TRANSFERENCIA;
COB-003360;DOC-2025-02589;2025-10-20;CLP;5144826;TRANSFERENCIA;
COB-003373;DOC-2025-02342;2025-10-20;USD;52241.54;TRANSFERENCIA;
COB-003515;DOC-2025-02321;2025-10-20;USD;6792.01;TRANSFERENCIA;
COB-003610;DOC-2025-02136;2025-10-20;USD;21150.94;TRANSFERENCIA;
COB-003648;DOC-2025-02967;2025-10-20;CLP;3239292;TRANSFERENCIA;
COB-003703;DOC-2025-02080;2025-10-20;USD;6968.68;TRANSFERENCIA;
COB-003767;DOC-2025-03425;2025-10-20;CLP;6499845;TRANSFERENCIA;
COB-003799;DOC-2025-03597;2025-10-20;CLP;10337773;TRANSFERENCIA;
COB-003817;DOC-2025-03351;2025-10-20;CLP;4142527;TRANSFERENCIA;
COB-003909;DOC-2025-03951;2025-10-20;CLP;13098380;TRANSFERENCIA;
COB-003939;DOC-2025-02333;2025-10-20;USD;16958.83;TRANSFERENCIA;
COB-003944;DOC-2025-02535;2025-10-20;CLP;7650017;TRANSFERENCIA;
COB-003955;DOC-2025-02752;2025-10-20;CLP;7857101;TRANSFERENCIA;
COB-003961;DOC-2025-03472;2025-10-20;CLP;2939876;TRANSFERENCIA;
COB-003964;DOC-2025-04257;2025-10-20;CLP;21636974;TRANSFERENCIA;
COB-003971;DOC-2025-03906;2025-10-20;CLP;6255136;TRANSFERENCIA;
COB-003975;DOC-2025-03996;2025-10-20;CLP;1474870;TRANSFERENCIA;
COB-003984;DOC-2025-03171;2025-10-20;CLP;5090668;TRANSFERENCIA;
COB-003995;DOC-2025-03692;2025-10-20;CLP;3713857;TRANSFERENCIA;
COB-002947;DOC-2025-03069;2025-10-21;CLP;10781881;TRANSFERENCIA;
COB-003222;DOC-2025-03591;2025-10-21;CLP;8461483;TRANSFERENCIA;
COB-003263;DOC-2025-02638;2025-10-21;CLP;3950559;CHEQUE;
COB-003423;DOC-2025-03116;2025-10-21;CLP;4164881;TRANSFERENCIA;
COB-003813;DOC-2025-04164;2025-10-21;CLP;10595634;TRANSFERENCIA;
COB-003840;DOC-2025-03476;2025-10-21;CLP;4059358;TRANSFERENCIA;
COB-003893;DOC-2025-02688;2025-10-21;CLP;9430912;TRANSFERENCIA;
COB-003315;DOC-2025-02337;2025-10-22;USD;4582.95;TRANSFERENCIA;FCT-2025-0124
COB-003689;DOC-2025-02979;2025-10-22;CLP;2598145;COMPENSACION;
COB-003928;DOC-2025-03798;2025-10-22;CLP;2021745;TRANSFERENCIA;
COB-003969;DOC-2025-02980;2025-10-22;CLP;4294108;TRANSFERENCIA;
COB-003979;DOC-2025-04309;2025-10-22;CLP;2765921;TRANSFERENCIA;
COB-003983;DOC-2025-03070;2025-10-22;CLP;1899431;TRANSFERENCIA;
COB-004143;DOC-2025-02227;2025-10-22;USD;95136.44;FACTORING;FCT-2025-0179
COB-003430;DOC-2025-03845;2025-10-23;CLP;369291;TRANSFERENCIA;
COB-003447;DOC-2025-02246;2025-10-23;USD;15396.45;TRANSFERENCIA;FCT-2025-0135
COB-003526;DOC-2025-03552;2025-10-23;CLP;56137197;TRANSFERENCIA;
COB-003635;DOC-2025-03449;2025-10-23;CLP;2153633;CHEQUE;
COB-003859;DOC-2025-03211;2025-10-23;CLP;2078796;TRANSFERENCIA;
COB-003937;DOC-2025-02765;2025-10-23;CLP;4622435;TRANSFERENCIA;
COB-004196;DOC-2025-03064;2025-10-23;CLP;21981487;TRANSFERENCIA;
COB-002981;DOC-2025-03920;2025-10-24;CLP;4409664;COMPENSACION;
COB-003357;DOC-2025-02095;2025-10-24;USD;27939.05;TRANSFERENCIA;FCT-2025-0127
COB-003722;DOC-2025-03071;2025-10-24;CLP;10528707;TRANSFERENCIA;
COB-003958;DOC-2025-03030;2025-10-24;CLP;2851852;TRANSFERENCIA;
COB-004043;DOC-2025-02945;2025-10-24;CLP;845616;TRANSFERENCIA;
COB-004271;DOC-2023-97636;2025-10-24;CLP;6104891;COMPENSACION;
COB-001778;DOC-2024-01507;2025-10-27;CLP;3063180;TRANSFERENCIA;
COB-002691;DOC-2025-03923;2025-10-27;CLP;4410241;TRANSFERENCIA;
COB-003201;DOC-2025-02572;2025-10-27;CLP;6925451;TRANSFERENCIA;
COB-003328;DOC-2025-02082;2025-10-27;USD;22341.56;TRANSFERENCIA;
COB-003523;DOC-2025-02844;2025-10-27;CLP;16219727;TRANSFERENCIA;
COB-003546;DOC-2025-03719;2025-10-27;CLP;3079152;TRANSFERENCIA;
COB-003731;DOC-2025-03175;2025-10-27;CLP;2395399;TRANSFERENCIA;
COB-003741;DOC-2025-04137;2025-10-27;CLP;16718583;COMPENSACION;
COB-003742;DOC-2025-04271;2025-10-27;CLP;9188094;TRANSFERENCIA;
COB-003750;DOC-2025-02907;2025-10-27;CLP;2247652;TRANSFERENCIA;
COB-003801;DOC-2025-02464;2025-10-27;CLP;9942261;TRANSFERENCIA;
COB-003834;DOC-2025-02303;2025-10-27;USD;48404.05;COMPENSACION;
COB-003857;DOC-2025-02884;2025-10-27;CLP;5791419;TRANSFERENCIA;
COB-003877;DOC-2025-02523;2025-10-27;CLP;1548069;TRANSFERENCIA;
COB-003922;DOC-2025-02582;2025-10-27;CLP;1573526;TRANSFERENCIA;
COB-003941;DOC-2025-04348;2025-10-27;CLP;3418809;TRANSFERENCIA;
COB-003959;DOC-2025-03297;2025-10-27;CLP;4502747;TRANSFERENCIA;
COB-004071;DOC-2025-03666;2025-10-27;CLP;2050041;TRANSFERENCIA;
COB-004072;DOC-2025-03687;2025-10-27;CLP;2565400;TRANSFERENCIA;
COB-004098;DOC-2025-04035;2025-10-27;CLP;10832260;TRANSFERENCIA;
COB-004298;DOC-2025-91527;2025-10-27;CLP;432274;COMPENSACION;
COB-003061;DOC-2025-02843;2025-10-28;CLP;23988434;TRANSFERENCIA;
COB-003285;DOC-2025-02057;2025-10-28;USD;115910.26;TRANSFERENCIA;
COB-003374;DOC-2025-02342;2025-10-28;USD;34607.47;TRANSFERENCIA;
COB-003556;DOC-2025-02611;2025-10-28;CLP;29372952;TRANSFERENCIA;
COB-003601;DOC-2025-03095;2025-10-28;CLP;2222968;TRANSFERENCIA;
COB-003734;DOC-2025-03487;2025-10-28;CLP;31476350;CHEQUE;
COB-004084;DOC-2025-02547;2025-10-28;CLP;15014943;TRANSFERENCIA;
COB-004093;DOC-2025-03677;2025-10-28;CLP;13802417;CHEQUE;
COB-001833;DOC-2024-01224;2025-10-29;CLP;1016118;COMPENSACION;
COB-002571;DOC-2025-03083;2025-10-29;CLP;232440;TRANSFERENCIA;
COB-003221;DOC-2025-03543;2025-10-29;CLP;552145;TRANSFERENCIA;
COB-003715;DOC-2025-02272;2025-10-29;CLP;35975115;TRANSFERENCIA;
COB-003078;DOC-2025-03810;2025-10-30;CLP;3642992;TRANSFERENCIA;
COB-003660;DOC-2025-02992;2025-10-30;CLP;11102591;TRANSFERENCIA;
COB-003710;DOC-2025-04322;2025-10-30;CLP;14935034;TRANSFERENCIA;
COB-003825;DOC-2025-04110;2025-10-30;CLP;9577523;TRANSFERENCIA;
COB-003976;DOC-2025-03996;2025-10-30;CLP;1273320;TRANSFERENCIA;
COB-003980;DOC-2025-02707;2025-10-30;CLP;3292967;CHEQUE;
COB-004038;DOC-2025-04010;2025-10-30;CLP;7515315;TRANSFERENCIA;
COB-001955;DOC-2024-00459;2025-11-03;CLP;5127876;TRANSFERENCIA;
COB-002593;DOC-2025-02023;2025-11-03;USD;1870.21;TRANSFERENCIA;
COB-003262;DOC-2025-02591;2025-11-03;CLP;10490712;TRANSFERENCIA;
COB-003606;DOC-2025-03146;2025-11-03;CLP;8102558;CHEQUE;
COB-003682;DOC-2025-04200;2025-11-03;CLP;488834;TRANSFERENCIA;
COB-003737;DOC-2025-04071;2025-11-03;CLP;14180117;TRANSFERENCIA;
COB-003778;DOC-2025-02365;2025-11-03;USD;22100.09;TRANSFERENCIA;
COB-003780;DOC-2025-02905;2025-11-03;CLP;6438547;TRANSFERENCIA;
COB-003920;DOC-2025-02167;2025-11-03;USD;3911.52;TRANSFERENCIA;FCT-2025-0161
COB-003924;DOC-2025-02839;2025-11-03;CLP;2824260;TRANSFERENCIA;
COB-003948;DOC-2025-04178;2025-11-03;CLP;5252385;TRANSFERENCIA;
COB-003965;DOC-2025-04286;2025-11-03;CLP;30592557;TRANSFERENCIA;
COB-003977;DOC-2025-04187;2025-11-03;CLP;27730647;TRANSFERENCIA;
COB-003985;DOC-2025-02524;2025-11-03;CLP;3069979;TRANSFERENCIA;
COB-003993;DOC-2025-03082;2025-11-03;CLP;6446293;TRANSFERENCIA;
COB-003999;DOC-2025-04235;2025-11-03;CLP;9308920;TRANSFERENCIA;
COB-004008;DOC-2025-03644;2025-11-03;CLP;9804066;TRANSFERENCIA;
COB-004015;DOC-2025-03443;2025-11-03;CLP;1951259;TRANSFERENCIA;
COB-004046;DOC-2025-04227;2025-11-03;CLP;13133217;TRANSFERENCIA;
COB-004052;DOC-2025-03365;2025-11-03;CLP;19418263;COMPENSACION;
COB-004194;DOC-2025-02166;2025-11-03;CLP;39278205;FACTORING;FCT-2025-0185
COB-004203;DOC-2025-02202;2025-11-03;USD;52543.21;FACTORING;FCT-2025-0186
COB-003650;DOC-2025-02896;2025-11-04;CLP;5309547;TRANSFERENCIA;
COB-003763;DOC-2025-02399;2025-11-04;USD;111117.58;TRANSFERENCIA;
COB-003870;DOC-2025-03370;2025-11-04;CLP;2051176;TRANSFERENCIA;
COB-003901;DOC-2025-04171;2025-11-04;CLP;5401114;TRANSFERENCIA;
COB-003927;DOC-2025-03779;2025-11-04;CLP;5313622;TRANSFERENCIA;
COB-003953;DOC-2025-02345;2025-11-04;USD;12734.23;TRANSFERENCIA;FCT-2025-0164
COB-004070;DOC-2025-03398;2025-11-04;CLP;14562606;TRANSFERENCIA;
COB-004094;DOC-2025-03703;2025-11-04;CLP;20626859;TRANSFERENCIA;
COB-004128;DOC-2025-03330;2025-11-04;CLP;5454128;TRANSFERENCIA;
COB-001725;DOC-2024-01354;2025-11-05;CLP;2699902;TRANSFERENCIA;
COB-001832;DOC-2024-01224;2025-11-05;CLP;1016118;TRANSFERENCIA;
COB-003018;DOC-2025-02575;2025-11-05;CLP;807627;TRANSFERENCIA;
COB-003575;DOC-2025-04084;2025-11-05;CLP;1214580;TRANSFERENCIA;
COB-004062;DOC-2025-02525;2025-11-05;CLP;5047187;TRANSFERENCIA;
COB-004197;DOC-2025-03357;2025-11-05;CLP;5468494;TRANSFERENCIA;
COB-004242;DOC-2025-02954;2025-11-05;CLP;1185626;TRANSFERENCIA;
COB-002523;DOC-2025-03466;2025-11-06;CLP;2661462;TRANSFERENCIA;
COB-003240;DOC-2025-03699;2025-11-06;CLP;3249194;TRANSFERENCIA;
COB-003602;DOC-2025-03095;2025-11-06;CLP;1665057;TRANSFERENCIA;
COB-003793;DOC-2025-03222;2025-11-06;CLP;15784079;TRANSFERENCIA;
COB-003822;DOC-2025-03499;2025-11-06;CLP;2520810;TRANSFERENCIA;
COB-004067;DOC-2025-02614;2025-11-06;CLP;16460029;TRANSFERENCIA;
COB-004091;DOC-2025-03450;2025-11-06;CLP;8284076;CHEQUE;
COB-004148;DOC-2025-02743;2025-11-06;CLP;4503905;CHEQUE;
COB-004204;DOC-2025-02188;2025-11-06;USD;18297.11;FACTORING;FCT-2025-0187
COB-002409;DOC-2024-01891;2025-11-07;CLP;3744380;TRANSFERENCIA;
COB-002859;DOC-2025-02251;2025-11-07;USD;7685.65;CHEQUE;
COB-003053;DOC-2025-03739;2025-11-07;CLP;7226816;TRANSFERENCIA;
COB-003752;DOC-2025-03102;2025-11-07;CLP;5736791;TRANSFERENCIA;
COB-003759;DOC-2025-02249;2025-11-07;USD;16919.76;TRANSFERENCIA;
COB-003903;DOC-2025-02340;2025-11-07;USD;61035.1;TRANSFERENCIA;
COB-003987;DOC-2025-04263;2025-11-07;CLP;11107187;TRANSFERENCIA;
COB-004292;DOC-2024-92343;2025-11-07;CLP;1675174;COMPENSACION;
COB-001779;DOC-2024-01507;2025-11-10;CLP;4847859;TRANSFERENCIA;
COB-001790;DOC-2024-00587;2025-11-10;CLP;1814553;TRANSFERENCIA;
